"","Country","Country_code","Year","ln_CO2","ln_IU","ln_MIS","ln_OP","ln_GDP","ln_TOG","ln_REC","ln_ERT","ln_R","ln_GEE","ln_LS","ln_LE","ln_ME","ln_HDI","ln_AE","ln_SE","ln_TR","ln_UP","ln_UPP","ln_MAN","ln_IND","ln_FDI","ln_Exp","ln_Man_2","ln_FDI_2"
"Sweden-1991","Sweden",35,"1991",1.83963812969545,0.14886770919419,1.88880431000135,NA,10.3679384139192,3.93358197276146,3.47997133179094,NA,NA,2.1277577763729,NA,4.35242825847857,2.27288642097118,-0.207024169434327,4.60517018598809,4.44522101066548,3.93358193266354,15.7854163520458,4.42129542359458,3.06386187556838,3.09624582484691,4.09181167085793,24.859703704868,2.81499463106441,NA
"Sweden-1992","Sweden",35,"1992",1.87900984313721,0.404045001567357,2.027141632141,NA,10.3982137538855,3.92734677031438,3.50351810509066,NA,NA,2.07692586542691,NA,4.35669319179564,2.3043465407337,-0.198450938723838,4.60517018598809,4.45903871617409,3.92734673506736,15.7931667133663,4.42318057409433,3.05933051885779,3.02356610628972,4.05231364712554,24.8810469304234,2.7643466206603,NA
"Sweden-1993","Sweden",35,"1993",1.86878643678507,0.540208205821476,2.18821894912096,NA,10.1033741422723,4.06276664018458,3.53762485089454,NA,NA,2.09444217879231,NA,4.35748401083463,2.32308257686069,-0.174353387144778,4.60517018598809,4.50551646665893,4.06276661922048,15.8008327480224,4.42503823026713,3.27026651850357,3.06250847935074,4.08213862071103,24.9562066919574,2.78662191297515,NA
"Sweden-1994","Sweden",35,"1994",1.89629454347141,1.2275360270053,2.76196211241778,NA,10.1690625949152,4.15640551293157,3.44535537737474,8.71906897864535,6.45676965557216,0,NA,4.36501073061123,2.33768193003148,-0.161343150408763,4.60517018598809,4.54058942395839,4.15640548539706,15.8097940496371,4.42689244195116,3.73282306364587,3.5278961068562,4.09882404484299,25.0837921855849,2.87522735989676,NA
"Sweden-1995","Sweden",35,"1995",1.88659239044997,1.62885306153304,3.13228518728261,NA,10.318340586513,4.22829920266941,3.52383325978129,8.8657506777629,6.52941883826223,2.32132444413252,NA,4.36615748063074,2.35420173509909,-0.150822889734584,4.60517018598809,4.55998859806861,4.22829924024872,15.8168679830948,4.42871936266586,3.67161994492788,3.54406692529087,4.14505642195118,25.1907056243904,2.98361100256125,NA
"Sweden-1996","Sweden",35,"1996",1.97399955879853,2.20205729868192,3.34515383459782,NA,10.4042315721065,4.19778085264871,3.44540874063213,9.04933558969637,6.69703424766648,2.42634136252773,NA,4.36892903930224,NA,-0.141563564321787,4.60517018598809,4.57971021405283,4.19778081767821,15.8195325947302,4.42979246486854,3.39117484588835,3.30599068277489,4.08454247428376,25.2338940469767,2.95666754634103,NA
"Sweden-1997","Sweden",35,"1997",1.8697234223141,3.16665357534593,3.58294074022061,NA,10.3193150385848,4.2767870858686,3.57292443093314,8.90168114273843,6.82762923450285,0,NA,4.37194550258368,NA,-0.12897038129696,4.60517018598809,4.58506982037226,4.27678708392173,15.8204387953544,4.43012608416437,3.54015707330905,3.3896370955219,4.11680236598233,25.3643402885369,2.97276516723841,NA
"Sweden-1998","Sweden",35,"1998",1.88610321419334,3.51057518709497,3.84034968639212,NA,10.3286417914635,4.30865442768569,3.57397081721395,8.92259163063541,6.95272864462487,2.54202713669402,NA,4.37373011844194,NA,-0.112049503808623,4.60517018598809,NA,4.30865441102161,15.8213274914204,4.43045959219547,3.55676734394271,3.43213947643175,4.19191033049357,25.4497456991836,2.98879200910371,NA
"Sweden-1999","Sweden",35,"1999",1.86629551870002,3.72407243124068,4.05920536860418,NA,10.3398400091833,4.3161320720734,3.54939467499881,8.8918471400775,6.99759598298193,2.51837040092092,NA,4.37502044120161,NA,-0.106472244510517,4.60517018598809,4.56538223998867,4.31613212793657,15.8224401416435,4.43079298903605,3.52560610018605,3.44394158943201,4.38808671493811,25.5192682509767,2.97983753307668,NA
"Sweden-2000","Sweden",35,"2000",1.79264849041644,3.82182806905028,4.27433816838487,NA,10.2963709307491,4.4003273004258,3.68436929863605,8.82512925987025,6.99484998583307,2.55823611506505,NA,4.37756547898776,NA,-0.100925918589961,4.60517018598809,4.55933502150339,4.40032727671159,15.8243791411913,4.43112627476023,3.56984401191969,3.46701013204174,4.19288783090053,25.6329652304522,3.00363814951443,NA
"Sweden-2001","Sweden",35,"2001",1.77521592850234,3.94672709049441,4.39050516203963,NA,10.2127301817641,4.38935335404394,3.62113580202742,8.76509803588908,7.03456412584583,2.55020269738361,NA,4.37946237415651,NA,-0.0976128288670004,4.60517018598809,4.55293339401506,4.38935335359784,15.8275993556268,4.43166167992599,3.22730917482408,3.25425579883896,4.17512608765803,25.6388538538648,2.95581819449873,NA
"Sweden-2002","Sweden",35,"2002",1.80050273506616,4.25660512501274,4.48924661001451,NA,10.3055868442844,4.34664101730454,3.57934356704563,8.88529282435238,7.16612696833378,2.57601406859961,NA,4.38010405599602,NA,-0.0943106794712413,4.60517018598809,4.57876162950773,4.34664100816579,15.831590885209,4.43239888002597,3.42403027266979,3.34464696896455,4.16543531376721,25.6556993168262,2.92699560466359,NA
"Sweden-2003","Sweden",35,"2003",1.81839041590415,4.3710920696211,4.58709724410924,NA,10.5273328291681,4.32075734597454,3.54269694393586,9.11565489700316,7.18064853396048,2.55368539846826,1.99827427190615,4.38321495273447,NA,-0.0888312137066157,4.60517018598809,4.58825156993064,4.32075743015865,15.8360602725464,4.4331474141816,3.38519838308768,3.2868863220844,4.08310172298106,25.697877287394,2.89484518220029,NA
"Sweden-2004","Sweden",35,"2004",1.78485694524023,4.4295064168582,4.58051788686262,NA,10.6647996352322,4.36425909235695,3.56925096665841,9.23366522033508,7.23328211840727,2.56342047642299,NA,4.38822688552588,2.49969509306137,-0.105360515657826,4.60517018598809,4.59228411606687,4.36425909767597,15.840729387119,4.4338835202141,3.45836489625801,3.43859818599101,4.1256623884593,25.8045727205576,2.8559141497063,NA
"Sweden-2005","Sweden",35,"2005",1.71570922307073,4.44064925381964,4.6109272800738,3.91761732798446,10.6790683445064,4.42785381467035,3.67122451887522,9.2681714484168,7.29592501400374,2.54062672772968,1.97980938920343,4.38883268914288,2.50628156979569,-0.103140758919513,4.60517018598809,4.60351752108947,4.42785372278994,15.8454525901988,4.43460722514018,3.36607554681658,3.30632098773593,4.14044972647957,25.8665983327854,2.84233217158042,NA
"Sweden-2006","Sweden",35,"2006",1.68364761987816,4.47460581596698,4.65886922475066,4.0050141346758,10.7492185180833,4.47955496027362,3.69087745677661,9.30350552558313,7.41307778835223,2.54445225231606,2.01703373692909,4.39134285967052,2.51216020799832,-0.0987159729391577,4.60517018598809,4.60071708563793,4.47955492084225,15.8523929200078,4.43592278868141,3.51136052888122,3.42004681192386,4.13907182814794,25.9492283132577,2.84208024119187,NA
"Sweden-2007","Sweden",35,"2007",1.63957655160736,4.40684119104832,4.70406028839783,3.97835179807293,10.8911683798695,4.49045586189222,3.73169945129686,9.41541770755869,7.37223115833055,2.54706502426677,1.9832028210306,4.39321382406445,2.51777066340717,-0.0965109003808437,4.60517018598809,4.58964702270957,4.49045583709257,15.8616781096311,4.43779241257974,3.40713186045217,3.41089700894727,4.20357774426044,25.9941577679419,2.84384801017694,NA
"Sweden-2008","Sweden",35,"2008",1.61056132815163,4.49980967033027,4.68677434411696,3.97588942575656,10.9358274148826,4.52790192231676,3.76584049525006,9.48724457125608,7.32677477657092,2.56067562660545,2.01437206448553,4.39568296112137,2.49076031693311,-0.0998203352822109,4.60517018598809,4.57586350996006,4.52790191766252,15.8713346401195,4.4396585475066,3.08744209486935,2.99870940273138,4.18260249794388,26.0125128773562,2.75938657460309,NA
"Sweden-2009","Sweden",35,"2009",1.52855083168189,4.51085950651685,4.72064844412854,4.14465737609569,10.7567737386,4.40071167737932,3.82231709234365,9.35248295663334,7.3805051338959,2.57888186415058,1.9990760575375,4.39877582448317,2.49648848729393,-0.100925918589961,4.60517018598809,4.55458443070939,4.40071172599457,15.8816927061271,4.44149765016587,1.0578974070543,2.31493333989962,4.08740439434431,25.8563498886773,2.62091809145048,NA
"Sweden-2010","Sweden",35,"2010",1.6355257492296,4.49980967033027,4.76361076701704,4.18457976487482,10.8755732724472,4.43376930718389,3.79997350161952,9.44720219603125,7.25446069188338,2.5818064531765,2.02289073527802,4.40000430746138,2.50200873848523,-0.0943106794712413,4.60517018598809,4.53336489908012,4.43376928121263,15.8920302100793,4.44330986309078,3.86439303656493,3.62315132509713,4.05453577621055,25.957526594678,2.68924679989876,NA
"Sweden-2011","Sweden",35,"2011",1.55135391141681,4.53012316140107,4.7956781500244,4.25653710512823,11.0146171641302,4.45191442526917,3.81617267977131,9.51425399713824,7.24964140544743,2.57223967455677,2.006065485067,4.40430706008827,2.50758666936536,-0.0932123817221787,4.60517018598809,4.51699012635486,4.45191445557411,15.9024110871027,4.44613928389088,3.4628494857402,3.37565137383391,4.07325762127895,26.02256308161,2.68081916535097,NA
"Sweden-2012","Sweden",35,"2012",1.48766830355343,4.53453297771296,4.82019928963982,4.30327694485901,10.9688501687198,4.44596635620376,3.87722449988545,9.47873182103541,7.24760039248216,2.71709514509145,1.97950347337848,4.40311370692299,2.51298863391496,-0.0932123817221787,4.60517018598809,4.52763255465578,4.44596634374679,15.9135883607251,4.4499189007168,2.94051520432845,3.08449235287754,4.06570203239908,26.0337086932387,2.63336010452579,NA
"Sweden-2013","Sweden",35,"2013",1.44048658674599,4.55159639851489,4.82442621707794,4.2843104377303,11.020708016806,4.39217082392558,3.85587584480515,9.52358711568901,7.27571926126557,2.7120282553149,1.98635570379964,4.40618370829099,2.50417400313168,-0.0704224642965458,4.60517018598809,4.54828454670649,4.39217088236753,15.9257458186736,4.4536028331631,3.11885222185499,3.05877643889073,4.05623949933534,26.0226199310833,2.58813719791254,NA
"Sweden-2014","Sweden",35,"2014",1.3938860998815,4.52742483736324,4.83877621025564,4.31518279165592,11.0024391246021,4.41803946400097,3.88382927105736,9.44533423022356,7.25822903523916,2.72445623695958,1.99724732171669,4.40980786934421,2.50915526138549,-0.06720874969345,4.60517018598809,4.57134707951137,4.41803944357674,15.9392804198136,4.45721527269784,3.21666390740328,3.23147690358425,4.02625102155555,26.0653534542274,2.56977360667724,NA
"Sweden-2015","Sweden",35,"2015",1.3861222561674,4.50656675241151,4.85453850939028,4.26450497110684,10.8502198737647,4.42752345923369,3.94951144983914,9.30702596909666,7.25734820452367,2.73325521643262,1.9860651338903,4.4092146439605,2.51401308435455,-0.0650719967437148,4.60517018598809,4.60158004915219,4.42752347704549,15.9533965819767,4.46075694306656,3.45461152080196,3.40515093607881,4.08702539906905,26.1217343636369,2.61044954616085,NA
"Sweden-2016","Sweden",35,"2016",1.36304075748357,4.49592377010125,4.8364420528576,4.32473247632695,10.8583287182304,4.41062192783138,3.92966644060074,9.34553363293225,7.26857860646718,2.74848234913438,1.9980677118623,4.41046001105993,2.51879264578714,-0.0629397997738742,4.60517018598809,4.59575964542193,4.41062186603396,15.9694097785005,4.46420552063153,3.27874872040513,3.19506154678196,4.10373015439767,26.1454487534797,2.57960047324249,NA
"Sweden-2017","Sweden",35,"2017",1.33685047795063,4.53266687765706,4.82405545005272,4.39298017501538,10.892870903393,4.44188330797899,3.9475831808267,9.35302672972945,7.26250236579794,2.75277497027082,2.0012222300625,4.41170382914903,2.52461202111656,-0.0608121393967575,4.60517018598809,NA,4.44188326754464,15.9862634995197,4.46758487303547,3.39588285897286,3.37447511366133,4.12831640198026,26.1859342957087,2.5684455044284,NA
"Sweden-2018","Sweden",35,"2018",1.26384186800113,4.49140739386236,4.82226610317158,4.35215745927157,10.9075887824287,4.49010942353033,3.94235820522422,9.35436798603246,7.18512940664451,2.75155785602542,1.98983695088875,4.4135075761082,NA,-0.059750004405774,4.60517018598809,NA,4.4901094415323,16.0011450062684,4.470849910849,3.34812553693714,3.25415275243609,4.0480543978678,26.2275269803622,2.56736521803695,NA
"Sweden-2019","Sweden",35,"2019",1.22525607580634,4.5485304501879,4.83305138410967,4.4093389834885,10.8578335060369,4.51561552998354,3.96802519554343,9.30658011959844,7.31109145585686,2.76601338288746,1.99642671132584,4.42016209686638,2.53446794513078,-0.0544561857960589,4.60517018598809,NA,4.50518283123404,16.0144454496565,4.47401311528625,3.1883728328218,3.22175416948716,4.10472609456709,26.285550509487,2.54978976626131,NA
"Switzerland-1990","Switzerland",34,"1990",1.86442411911327,-0.517994218520388,0.622253344455549,NA,10.5859412563399,4.41290518077816,2.84047573482563,NA,6.81410372290068,2.84384140821317,NA,4.3469490342807,NA,-0.161343150408763,4.60517018598809,4.34817055610221,4.42726454467157,15.4178261669035,4.30306459287059,3.26118252297528,3.21315207328947,4.0879689205336,25.8861493991116,2.98917528679499,NA
"Switzerland-1991","Switzerland",34,"1991",1.9045222503142,0.165477124222083,0.943421360136398,NA,10.5851817645858,4.35957539229047,2.86064255219184,NA,6.85772434537657,2.84331452292189,NA,4.35046674622832,NA,-0.158995731490458,4.60517018598809,4.35860817563001,4.37253220488203,15.4295530530179,4.30229325415377,3.27867752927993,3.20292391530094,4.07053009961355,25.870414107766,2.98290050519868,NA
"Switzerland-1992","Switzerland",34,"1992",1.89415371029454,0.560594350130081,1.14070988014852,NA,10.6143196331229,4.36796124524171,2.85062704642377,NA,6.8943457720722,0,NA,4.35421980293294,NA,-0.155484902840395,4.60517018598809,4.36819542293486,4.37994208851643,15.4398469350603,4.30156196298605,3.26541140332226,3.19411999000843,4.05932960667222,25.909119033149,2.96695098746086,NA
"Switzerland-1993","Switzerland",34,"1993",1.8345591084479,0.773468404674946,1.3124799815175,NA,10.577378482234,4.35248367856666,2.90992500245667,NA,6.9277833710553,2.78249572606919,NA,4.35780266225455,NA,-0.149660774554406,4.60517018598809,4.38208938270518,4.36281799942949,15.4482358033628,4.3008436938482,3.26065270877888,3.19751071917402,4.06318609435851,25.9030561255036,2.95662248897423,NA
"Switzerland-1994","Switzerland",34,"1994",1.80659615656137,1.00063347185076,1.55834617983687,NA,10.6710874712774,4.33277551429148,2.92823331119071,8.42455803055632,7.05661484265281,2.74158299854424,NA,4.36118596880203,NA,-0.147340587898709,4.60517018598809,4.39533209809648,4.34318606125833,15.4554749596196,4.30011134147261,3.3761115357362,3.33356875832648,4.07336399402804,25.9163369462441,2.97494970619276,NA
"Switzerland-1995","Switzerland",34,"1995",1.81967492498958,1.26751285525174,1.84898079612597,NA,10.8220523392292,4.33404591223401,2.8940289317413,8.59671206960737,7.12286665859908,2.72850885329366,NA,4.36204167368275,NA,-0.145025772050258,4.60517018598809,NA,4.33097936265193,15.461424651536,4.29937845236393,3.23991910823826,3.19352372933583,4.07262431260437,25.9437192772665,2.94173884834527,NA
"Switzerland-1996","Switzerland",34,"1996",1.82829476611984,1.51505179011712,2.23794014944714,NA,10.7808844985264,4.36630983221344,2.84007088025506,8.58015296699059,7.18159194461187,2.72648522225738,NA,4.36813176605796,NA,-0.139262067333508,4.60517018598809,NA,4.3627823199922,15.4651075892651,4.29864502573483,3.28761776158111,3.12908146061811,4.07698193351904,25.9734585718372,2.93046927941574,NA
"Switzerland-1997","Switzerland",34,"1997",1.79683816857805,2.71469474382088,2.69033079898487,NA,10.6354813806744,4.48266326797705,2.88049635056831,8.42169059310066,7.20711885620776,0,NA,4.37045382978468,NA,-0.133531392624523,4.60517018598809,NA,4.47880976324727,15.4667824966417,4.29791106079628,3.3754264414871,3.21825144619417,4.10064263751869,26.1113920192614,2.93271603841726,NA
"Switzerland-1998","Switzerland",34,"1998",1.82835298699182,3.21084365317094,3.17370196135432,NA,10.661499452562,4.47978400817328,2.86244377618166,8.52319911966806,7.24850407237061,2.67772909971749,NA,4.37354565063105,NA,-0.127833371509885,4.60517018598809,NA,4.47437812368425,15.4690193256506,4.29717655675749,3.34008446950396,3.26538927121939,4.1153074561773,26.1373245638043,2.9144579385235,NA
"Switzerland-1999","Switzerland",34,"1999",1.82989153555864,3.52636052461616,3.75675014599281,NA,10.6381530760983,4.49777442394792,2.93422217932886,8.5174091680916,7.27586460054653,2.66257157007299,NA,4.37676893472212,NA,-0.123298216344494,4.60517018598809,4.43831421806214,4.48996739363904,15.4730534474998,4.29644151282594,3.30541735104642,3.22870959866553,4.13379000512995,26.1699777098594,2.90118355585726,NA
"Switzerland-2000","Switzerland",34,"2000",1.80568577892625,3.85227300102237,4.16797920944668,NA,10.5678499461743,4.58432294664125,2.90087199253003,8.47851057346376,7.3132203870903,2.67084387616302,NA,4.37802473530678,NA,-0.119910296672558,4.60517018598809,4.43865634627543,4.57610335920677,15.4779237694227,4.29569230116585,3.33316773544291,3.25472352788905,4.18659901914785,26.2845006407741,2.8702446707334,NA
"Switzerland-2001","Switzerland",34,"2001",1.83177143753384,4.00914971615887,4.29083420584684,NA,10.5875634911622,4.56476308335874,2.92959247104945,8.57149385911998,7.36770857237437,2.72492958094917,NA,4.38428019106812,NA,-0.116533816255952,4.60517018598809,4.43252985453473,4.55525446862125,15.4841424222356,4.29558327814826,3.45777436613138,3.35622320999974,4.10988505261819,26.2855058328576,2.91054105690362,NA
"Switzerland-2002","Switzerland",34,"2002",1.78858529933755,4.1174098351531,4.36733788336343,NA,10.6562880237447,4.51941457507434,2.90087199253003,8.66643354960807,7.36391350140582,2.72006177965188,NA,4.38683214287232,NA,-0.116533816255952,4.60517018598809,4.4233140808547,4.50710525935044,15.4920615495155,4.29593755950587,3.33865989634795,3.25652114130298,4.09770919435185,26.2677609964096,2.93161405110631,NA
"Switzerland-2003","Switzerland",34,"2003",1.80989787178564,4.17592454921452,4.43586874351615,NA,10.80640416077,4.50353047409449,2.89203703721523,8.81550209851415,7.37525577800975,2.78497549647324,NA,4.38871155777577,NA,-0.110931560707282,4.60517018598809,4.4231301895523,4.4900718557828,15.4998347681496,4.29629171539264,3.24988211550228,3.1989758353217,4.14280116711211,26.2559206375608,2.92128442567066,NA
